feature,coefficient,abs_coefficient,category
narrative_tfidf__ваш,-0.1795163039343621,0.1795163039343621,lexical
narrative_tfidf__правильно,-0.1790079156347263,0.1790079156347263,lexical
narrative_tfidf__выпадение,0.17898955343177764,0.17898955343177764,lexical
narrative_tfidf__волос,0.17898955343177764,0.17898955343177764,lexical
narrative_tfidf__кровь,0.17894365010102417,0.17894365010102417,lexical
narrative_tfidf__сд,0.1789161353292843,0.1789161353292843,lexical
narrative_tfidf__терапевт,0.17840605968701315,0.17840605968701315,lexical
narrative_tfidf__кишечный,0.17840177253920997,0.17840177253920997,lexical
narrative_tfidf__сопутствовать,-0.17837591202751862,0.17837591202751862,lexical
narrative_tfidf__периндоприть,0.17826112609339903,0.17826112609339903,lexical
narrative_tfidf__ректальный,-0.17699640446583717,0.17699640446583717,lexical
narrative_tfidf__звучный,-0.1767945573913055,0.1767945573913055,lexical
narrative_tfidf__проекция,0.17676951312526262,0.17676951312526262,lexical
narrative_tfidf__дн,-0.1761389850826192,0.1761389850826192,lexical
narrative_tfidf__определение,0.17552424589941165,0.17552424589941165,lexical
narrative_tfidf__гастрит,0.17535483073645913,0.17535483073645913,lexical
narrative_tfidf__гиперемия,0.17529161108698654,0.17529161108698654,lexical
title_tfidf__бк,0.17518867699274723,0.17518867699274723,lexical
narrative_tfidf__влагалище,-0.1747650057427607,0.1747650057427607,lexical
narrative_tfidf__неврологический,0.17472252019426734,0.17472252019426734,lexical
narrative_tfidf__сустав,-0.174324441526606,0.174324441526606,lexical
title_tfidf__амиодарон,0.1741922835360212,0.1741922835360212,lexical
narrative_tfidf__дыхание,0.1741660159720759,0.1741660159720759,lexical
narrative_tfidf__пациентка,0.17390840179387515,0.17390840179387515,lexical
narrative_tfidf__ход,-0.17386049853127813,0.17386049853127813,lexical
narrative_tfidf__липаза,0.1731597989907302,0.1731597989907302,lexical
narrative_tfidf__афт,0.1731597989907302,0.1731597989907302,lexical
narrative_tfidf__консультировать,-0.17293931892882422,0.17293931892882422,lexical
narrative_tfidf__тип,-0.17289705078049022,0.17289705078049022,lexical
narrative_tfidf__контрацепция,-0.17279735351965064,0.17279735351965064,lexical
narrative_tfidf__локально,0.17089938851907122,0.17089938851907122,lexical
narrative_tfidf__атеросклероз,0.1701517139452665,0.1701517139452665,lexical
narrative_tfidf__перед,-0.1697900302256758,0.1697900302256758,lexical
narrative_tfidf__граница,0.16941911032657803,0.16941911032657803,lexical
narrative_tfidf__нехватка,0.16931106206806504,0.16931106206806504,lexical
narrative_tfidf__аллерген,0.16899597358102253,0.16899597358102253,lexical
narrative_tfidf__пузырь,-0.16850835675884518,0.16850835675884518,lexical
narrative_tfidf__работать,-0.16841252869141446,0.16841252869141446,lexical
narrative_tfidf__сохраняться,-0.1680328723808843,0.1680328723808843,lexical
narrative_tfidf__позвоночник,0.16778387232388536,0.16778387232388536,lexical
narrative_tfidf__ерон,-0.1669545276048613,0.1669545276048613,lexical
narrative_tfidf__кончультировать,-0.1669545276048613,0.1669545276048613,lexical
narrative_tfidf__реакт,-0.1669545276048613,0.1669545276048613,lexical
narrative_tfidf__подреберье,0.16623639972082,0.16623639972082,lexical
narrative_tfidf__день,-0.16621164998938898,0.16621164998938898,lexical
narrative_tfidf__гипотензивный,0.16613773305890772,0.16613773305890772,lexical
narrative_tfidf__ккф,-0.16596155910606084,0.16596155910606084,lexical
narrative_tfidf__язык,0.16568534379539357,0.16568534379539357,lexical
narrative_tfidf__повод,0.1655939603258797,0.1655939603258797,lexical
narrative_tfidf__эффект,-0.16518398723225705,0.16518398723225705,lexical
narrative_tfidf__доля,0.16465896186051096,0.16465896186051096,lexical
narrative_tfidf__хрип,0.16456878161098057,0.16456878161098057,lexical
narrative_tfidf__рекомендоваться,0.16407694911915177,0.16407694911915177,lexical
narrative_tfidf__проводимость,0.16398158800272583,0.16398158800272583,lexical
narrative_tfidf__мерцательный,0.16398158800272583,0.16398158800272583,lexical
narrative_tfidf__гипертония,0.16398158800272583,0.16398158800272583,lexical
narrative_tfidf__ишемический,0.16398158800272583,0.16398158800272583,lexical
narrative_tfidf__антигипертензивный,-0.16323372298736996,0.16323372298736996,lexical
narrative_tfidf__привычка,-0.16253684810365054,0.16253684810365054,lexical
narrative_tfidf__головокружение,-0.16216162279620552,0.16216162279620552,lexical
narrative_tfidf__розовый,-0.16184178404074137,0.16184178404074137,lexical
narrative_tfidf__дискомфорт,0.1613659171101298,0.1613659171101298,lexical
title_tfidf__индуцировать,0.1612356448070079,0.1612356448070079,lexical
narrative_tfidf__вредный,-0.16086421777525062,0.16086421777525062,lexical
narrative_tfidf__жара,0.16026345495845312,0.16026345495845312,lexical
title_tfidf__поясничный,-0.1599310444590089,0.1599310444590089,lexical
narrative_tfidf__заключение,0.15959694797930585,0.15959694797930585,lexical
narrative_tfidf__материал,0.15915402725793262,0.15915402725793262,lexical
narrative_tfidf__первый,-0.15911130941758414,0.15911130941758414,lexical
narrative_tfidf__некоторый,-0.15887422390842515,0.15887422390842515,lexical
narrative_tfidf__плечевой,-0.1588136263099022,0.1588136263099022,lexical
narrative_tfidf__лопатка,-0.1588136263099022,0.1588136263099022,lexical
narrative_tfidf__кисть,-0.1588136263099022,0.1588136263099022,lexical
narrative_tfidf__распространение,-0.1588136263099022,0.1588136263099022,lexical
narrative_tfidf__затылок,-0.1588136263099022,0.1588136263099022,lexical
narrative_tfidf__пат,0.15874679529183106,0.15874679529183106,lexical
narrative_tfidf__дневник,0.15867560522954027,0.15867560522954027,lexical
narrative_tfidf__тесный,0.15860556123850764,0.15860556123850764,lexical
narrative_tfidf__комбинированный,-0.15827271859082415,0.15827271859082415,lexical
narrative_tfidf__щит,0.1573898622278564,0.1573898622278564,lexical
narrative_tfidf__тугоэластический,-0.15719573090547617,0.15719573090547617,lexical
narrative_tfidf__прослеживаться,-0.15719573090547617,0.15719573090547617,lexical
narrative_tfidf__борозда,-0.15719573090547617,0.15719573090547617,lexical
narrative_tfidf__консистенция,-0.15719573090547617,0.15719573090547617,lexical
narrative_tfidf__центральный,-0.15719573090547617,0.15719573090547617,lexical
narrative_tfidf__над,-0.15586655560854487,0.15586655560854487,lexical
narrative_tfidf__недостаточность,0.15554037258669512,0.15554037258669512,lexical
narrative_tfidf__гипертонический,0.15542173860641142,0.15542173860641142,lexical
narrative_tfidf__видимый,0.15528561548110964,0.15528561548110964,lexical
narrative_tfidf__ия,-0.15526759856469982,0.15526759856469982,lexical
narrative_tfidf__парастернальный,-0.15507762792736257,0.15507762792736257,lexical
narrative_tfidf__узи,0.1550674805688173,0.1550674805688173,lexical
narrative_tfidf__кто,-0.15473928609744694,0.15473928609744694,lexical
narrative_tfidf__направлять,0.15459907248447288,0.15459907248447288,lexical
narrative_tfidf__предел,-0.15418932269989896,0.15418932269989896,lexical
narrative_tfidf__провести,-0.15410817601984075,0.15410817601984075,lexical
narrative_tfidf__наружное,-0.15398053059362546,0.15398053059362546,lexical
narrative_tfidf__тотальный,0.15396999363320982,0.15396999363320982,lexical
narrative_tfidf__эутирокс,0.1538650001717392,0.1538650001717392,lexical
narrative_tfidf__алта,0.15374643581885836,0.15374643581885836,lexical
narrative_tfidf__аста,0.15374643581885836,0.15374643581885836,lexical
narrative_tfidf__выезжать,-0.15374534089350772,0.15374534089350772,lexical
narrative_tfidf__нормальный,0.1537015476531271,0.1537015476531271,lexical
narrative_tfidf__гематолог,0.15368791389663625,0.15368791389663625,lexical
narrative_tfidf__родственник,-0.15361455107795968,0.15361455107795968,lexical
narrative_tfidf__бца,0.1533044935714239,0.1533044935714239,lexical
narrative_tfidf__лекарственный,0.15293887556811991,0.15293887556811991,lexical
narrative_tfidf__закрытый,-0.15290338097927444,0.15290338097927444,lexical
narrative_tfidf__показание,-0.15208310618296872,0.15208310618296872,lexical
narrative_tfidf__венерический,-0.15178329978566726,0.15178329978566726,lexical
narrative_tfidf__спокойный,0.15173976483691218,0.15173976483691218,lexical
narrative_tfidf__рана,0.15156148820548354,0.15156148820548354,lexical
narrative_tfidf__ммг,-0.15131730245019426,0.15131730245019426,lexical
narrative_tfidf__прниём,0.15088979433886726,0.15088979433886726,lexical
narrative_tfidf__общеий,0.15088979433886726,0.15088979433886726,lexical
narrative_tfidf__продукт,-0.1502858261669579,0.1502858261669579,lexical
narrative_tfidf__калькулёзный,0.15022721600268296,0.15022721600268296,lexical
narrative_tfidf__уретра,-0.15013667905595496,0.15013667905595496,lexical
narrative_tfidf__свод,-0.15013667905595496,0.15013667905595496,lexical
narrative_tfidf__полость,0.14955190571841093,0.14955190571841093,lexical
narrative_tfidf__аритмичный,0.14954700235899848,0.14954700235899848,lexical
narrative_tfidf__диагноз,-0.14913417378225985,0.14913417378225985,clinical terms
narrative_tfidf__линия,-0.14898987819822443,0.14898987819822443,lexical
narrative_tfidf__отрыжка,0.14827335197369945,0.14827335197369945,lexical
narrative_tfidf__дообследование,0.14801762359238593,0.14801762359238593,lexical
narrative_tfidf__перенести,-0.14785318741809958,0.14785318741809958,lexical
narrative_tfidf__туберкулёз,-0.14777940058478484,0.14777940058478484,lexical
narrative_tfidf__ослабить,-0.14740930736040067,0.14740930736040067,lexical
narrative_tfidf__отр,0.1472384188446052,0.1472384188446052,lexical
narrative_tfidf__эффективность,-0.14702342156942863,0.14702342156942863,lexical
narrative_tfidf__аденомиоз,-0.14650896462449642,0.14650896462449642,lexical
narrative_tfidf__сосуд,0.1463701084970885,0.1463701084970885,lexical
narrative_tfidf__ремиссия,-0.1460643513222257,0.1460643513222257,lexical
narrative_tfidf__тактика,0.14558202839353526,0.14558202839353526,lexical
narrative_tfidf__глаз,0.14558026410687355,0.14558026410687355,lexical
narrative_tfidf__помнить,0.14553898332905554,0.14553898332905554,lexical
narrative_tfidf__name,-0.1450278647990881,0.1450278647990881,lexical
narrative_tfidf__пастозный,0.14457870093034692,0.14457870093034692,lexical
narrative_tfidf__аллергологический,-0.14449295515457566,0.14449295515457566,lexical
narrative_tfidf__экг,0.14429988546836428,0.14429988546836428,lexical
narrative_tfidf__амбулаторный,0.14411906146883813,0.14411906146883813,lexical
narrative_tfidf__частота,0.14401197177049568,0.14401197177049568,lexical
narrative_tfidf__проведение,-0.14322603091706057,0.14322603091706057,lexical
narrative_tfidf__жареный,-0.1429875739095991,0.1429875739095991,lexical
narrative_tfidf__бак,-0.1429875739095991,0.1429875739095991,lexical
narrative_tfidf__кожа,-0.14271168187197467,0.14271168187197467,lexical
narrative_tfidf__флг,-0.14260966014940094,0.14260966014940094,lexical
narrative_tfidf__бытовой,0.14239757613897047,0.14239757613897047,lexical
narrative_tfidf__балл,-0.14225145561995264,0.14225145561995264,lexical
narrative_tfidf__hg,0.14211884747890896,0.14211884747890896,lexical
narrative_tfidf__окраска,-0.14156679027487093,0.14156679027487093,lexical
narrative_tfidf__соль,-0.14145739163152674,0.14145739163152674,lexical
narrative_tfidf__рекомендация,0.14121347116638802,0.14121347116638802,lexical
narrative_tfidf__начать,-0.14118377463236648,0.14118377463236648,lexical
narrative_tfidf__грыжевый,0.1411766670360479,0.1411766670360479,lexical
narrative_tfidf__лпвп,0.14114072917319923,0.14114072917319923,lexical
narrative_tfidf__характер,-0.14103802902622786,0.14103802902622786,lexical
narrative_tfidf__ночной,-0.14019792394645336,0.14019792394645336,lexical
narrative_tfidf__давление,0.1397743342149447,0.1397743342149447,lexical
narrative_tfidf__госпитализация,-0.13928471359134037,0.13928471359134037,clinical terms
narrative_tfidf__равномерно,-0.13883634131019262,0.13883634131019262,lexical
narrative_tfidf__однако,-0.1386541645750721,0.1386541645750721,lexical
